taxlevel	 rankID	 taxon	phylum	 total	D1_A	D1_B	D2_A	D2_B	D3_A	D3_B	D4_A	D4_B	D5_A	D5_B	DA0153	DA0154	DA0155	DA0156	DA0156_R	DA0157	DA0165	DA0192	DA0207	DA0208	DA0219	DA0227	DA0228	DA0236	DA0281	DA0283	DA0288	DA0296	DA0299	DA0309	DA0318	DA0328	DA0338	DA0339	DA0345	DA0346	DA0349	DA0379	DA0380	DA0381	DA0382	DA0383	DA0391	DA0394	DA0397	DA0415	DA0416	DA0416_R	DA0417	DA0426	DA0427	DA0435	DA0450	DA0453	DA0457	DA0458	DA0461	DA0467	DA0474	DA0475	DA0476	DA0488	DA0498	DA0525	DA0527	DA0530	DA0550	DA0551	DA0554	DA0556	DA0565	DA0568	DA0574	DA0578	DA0581	DA0592	DA0593	DA0595	DA0600	DA0600_O	DA0600_OS	DA0600_P	DA0600_X	DA0603	DA0611	DA0611_R	DA0615	DA0617	DA0618	DA0619	DA0621	DA0635	DA0635_R	DA0638	DA0638_R	DA0638_s	DA0666	DA0673	DA0676	DA0689	DA0695	DA0705	DA0718_R	DA0719	DA0721	DA0721_R	DA0725	DA0731	DA0734_R	DA0735	DA0738	DA0741	DA0752	DA0753	DA0754	DA0776	DA0778	DA0779	DA0780	DA0793	DA0804	DA0806	DA0810	DA0812	DA0820	DA0845	DA0850	DA0861	DA0864	DA0904	DA0908	DA0918	DA0926	DA0933	DA0933_R	DA0939	DA0941	DA0943	DA0948	DA0949	DA0954	DA0955	DA0963	DA0977	DA0978	DA0980	DA0984	DA0989	DA0991	DA0991_R	DA0993	DA0994	DA1008	DA1009	DA1009_s	DA1026	DA1030	DA1033_R	DA1039	DA1041	DA1043	DA1044	DA1046	DA1068	DA1071	DA1088	DA1102	DA1119	DA1119_s	DA1120	DA1125	DA1133	DA1139	DA1155	DA1174	DA1179	DA1193	DA1208	DA1215	DA1217	DA1223	DA1227	DA1231	DA1235	DA1244	DA1249	DA1250	DA1251	DA1287	DA1306	DA1320	DA1324	DA1335	DA1359	DA1365	DA1369	DA1370	DA1384	DA1388	DA1399	DA1419	DA1428	DA1468	DA1475	DA1482	DA1483	DA1484	DA1497	DA1504	DA1513	DA1514	DA1519	DA1525	DA1536	DA1545	DA1563	DA1580	DA1609	DA1621	DA1645	DA1648	DA1655	DA1657a	DA1657b	DA1673	DA1686	DA1718	DA1749	DA1752	DA1779	DA1810	DA1837	DA1904	DA1918	DA1936	DA1937	DA1945	DA1960	DA1962	DA1963	DA1966	DA1979	DA1993	DA2014	DA2043	DA2045	DA2047	DA2058	DA2059a	DA2059b	DA2063	DA2072a	DA2072b	DA2095	DA2102	DA2245	DA2263_s	DA2263a	DA2263b	DA2267	DA2276	DA2347	DA2355	DA2363	DA2430_s	DA2444	DA2559	DA2699	DA2710	DA2763	DA2764	DA2766	DA2792	DA2797	DA2803	DA2819	DA2822	DA2826	DA2830	DA2832	DA2840	DA2845	DA2850	DA2851	DA2852	DA2867	DA2869	DA2870	DA2871	DA2875	DA2879	DA2894	DA2905	DA2909	DA2910	DA2911	DA2932	DA2938	DA2939	DA2940	DA2942	DA2946	DA2960	DA2997	DA3027a	DA3027b	DA3035	DA3081	DA3091	DA3108	DA3137	DA3139	DA3143	DA3173	DA3185	DA3215	DA3215_O	DA3215_OS	DA3215_P	DA3215_X	DA3216	DA3216_OS	DA3217	DA3239	DA3240	DA3243	DA3243_X	DA3260_P	DA3260_X	DA3298	DA3299	DA3376	EXTR_NEG1	MOCKB	MOCKC	R1_A	R1_B	R1_C	R1_D	R1_E	R1_F	R2_A	R2_B	R2_C	R2_D	R2_E	R2_F	R3_A	R3_B	R3_D	R3_E	R3_F	R4_A	R4_B	R4_C	R4_D	R4_E	R4_F	R5_B	R5_C	R5_D	R5_E	R6_A	R6_B	R6_C	R6_D	R6_E	TD_DA0296	TD_DA2710	TD_water_021315	mock_C_021315	test	waterB	waterC
6	0.2.24.2.1.22.9	Coprococcus	02_Firmicutes	11754	35	43	866	265	25	21	1678	407	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	32	0	0	0	0	0	0	3	0	0	0	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	72	0	0	0	147	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	21	0	2	0	2	0	0	0	0	2	0	0	148	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	78	1	11	0	0	0	201	0	0	80	0	0	0	0	552	3	3	0	2	12	0	0	0	0	31	0	41	0	2	0	0	2	2	0	0	0	0	25	296	224	562	0	0	74	0	6	1	0	0	71	71	17	0	0	1934	1248	991	767	0	18	8	16	0	0	40	102	143	0	0	0	0	0	0	0
6	0.2.24.2.1.28.15	Oscillibacter	02_Firmicutes	11593	166	181	4	37	255	418	320	335	4	49	0	0	0	4	0	0	2	0	0	0	0	77	0	0	0	0	0	68	44	0	3	0	195	0	30	34	31	6	0	14	217	3	12	12	0	0	0	0	37	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	16	27	0	0	242	0	0	0	740	0	2	377	9	0	0	0	0	0	0	0	13	64	0	0	0	0	0	96	161	267	0	30	0	0	0	0	0	0	0	64	0	10	0	0	0	0	0	0	0	0	133	0	83	0	0	0	59	27	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	12	0	0	2	0	123	0	0	0	0	0	0	0	0	4	0	0	0	143	34	0	0	0	0	35	0	0	0	46	0	0	0	0	0	0	96	0	0	203	0	204	0	0	0	1	63	0	129	0	2	0	0	0	1	0	0	0	0	0	0	81	0	63	0	0	16	0	0	10	0	209	1	0	134	8	7	0	0	1	3	0	0	71	0	0	0	0	0	0	3	0	0	161	0	0	0	0	0	0	0	0	0	0	42	0	5	0	13	9	0	60	0	0	0	0	56	0	0	0	23	0	0	0	48	0	23	0	4	0	0	0	0	0	0	0	0	0	0	14	31	0	0	0	0	7	0	0	0	0	0	0	0	0	62	0	0	0	0	170	13	42	0	0	134	0	0	0	226	13	27	0	66	16	22	0	36	2	9	10	8	0	0	0	0	16	396	514	0	0	4	0	0	0	1	0	109	181	217	201	0	1	49	0	11	1	0	2	315	412	489	0	1	7	96	27	71	2	18	32	1	0	0	15	104	236	14	0	0	1	0	0	1
6	0.2.24.1.2.5.4	Weissella	02_Firmicutes	9935	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	216	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	1563	0	0	0	2916	0	0	0	0	3936	228	0	0	0	0	0	0	0	259	0	0	1	0	0	0	0	0	0	6	0	0	93	2	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.24.2.1.22.10	Dorea	02_Firmicutes	9103	97	120	661	203	82	17	173	29	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	408	0	0	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	55	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	21	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	96	0	0	0	0	26	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	27	0	0	85	0	95	7	0	0	0	0	1	0	0	0	1	891	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	59	0	0	0	7	0	45	0	0	0	0	5	3	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	63	0	0	1	0	0	0	2	0	11	0	0	0	0	353	10	0	0	0	0	0	0	0	0	1	0	0	3	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	218	0	0	71	0	0	10	202	0	0	0	0	0	0	103	0	0	0	27	31	1	0	0	3	1	0	0	0	0	18	0	121	18	4	0	0	2	0	0	0	0	0	64	55	158	163	2	0	8	0	88	3	0	0	20	26	15	3	2	751	675	347	951	0	0	0	0	1	0	476	190	425	0	0	0	0	0	0	0
6	0.2.24.6.1.1.1	unclassified_Firmicutes	02_Firmicutes	8507	291	296	691	108	226	155	229	98	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	14	8	0	0	0	2	0	36	65	0	12	0	0	93	7	4	0	0	0	0	0	0	0	0	0	32	2	0	0	0	0	0	0	0	1	0	25	9	3	0	0	0	0	0	0	0	17	538	0	0	17	0	0	0	0	0	1	0	0	8	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	7	0	23	0	0	0	1	0	123	31	0	0	0	0	0	0	0	0	0	5	1	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9	0	0	0	0	2	0	0	0	0	0	6	0	8	0	0	0	0	0	0	10	0	0	0	0	0	5	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	2	12	1	0	748	0	0	0	0	0	0	0	7	4	0	0	1	2	8	0	0	0	0	2	13	0	55	0	78	0	0	0	0	0	0	4	2	3	0	0	0	0	0	0	0	0	0	4	22	0	0	0	5	0	0	0	0	0	0	0	9	0	53	0	0	0	0	88	14	0	0	0	4	0	5	0	0	0	0	0	0	2	25	4	0	2	20	101	28	0	0	0	0	20	1	2	0	0	0	0	0	0	2	0	285	145	366	1048	0	0	261	0	2	0	193	294	8	23	29	0	3	174	336	362	64	0	0	0	2	2	2	16	21	25	0	8	0	1	0	0	0
6	0.2.24.2.1.28.5	Butyricicoccus	02_Firmicutes	5426	2	2	202	118	8	3	11	9	80	27	0	0	0	0	0	26	19	0	0	102	0	0	0	4	0	0	0	2	12	0	18	0	6	0	0	7	0	0	0	19	2	5	2	14	26	0	0	0	15	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	54	17	0	0	0	0	0	2	1	3	0	0	0	135	0	0	77	114	0	0	12	3	13	1	0	0	0	0	0	3	0	0	31	0	3	0	2	0	0	0	0	0	26	7	0	2	0	0	0	0	0	0	0	0	144	0	0	0	0	2	1	0	0	0	0	0	0	36	0	3	0	0	1	0	0	0	0	0	0	2	0	0	0	26	0	5	0	4	15	9	0	3	0	0	0	0	0	4	0	0	0	2	0	0	11	0	0	0	1	34	0	0	0	0	0	0	33	0	0	0	0	0	23	0	2	4	84	0	0	0	0	0	0	0	44	10	0	0	0	15	0	17	31	98	1	0	0	0	0	7	0	21	0	0	0	0	0	0	1	0	134	95	564	0	0	13	1145	0	0	0	0	0	0	0	13	0	14	4	24	16	0	0	0	0	0	0	0	0	2	0	0	0	0	3	25	21	0	0	0	0	0	6	0	17	0	0	0	1	9	0	0	0	0	0	0	0	0	0	21	0	93	0	2	0	0	0	0	5	2	29	0	100	4	0	0	0	41	6	25	0	0	7	54	39	50	39	71	56	207	1	0	13	0	24	32	25	0	0	0	0	0	0	0	0	2	0	0	0	0	0	50	0	26	0	0	0	6	8	16	3	23	1	0	5	3	0	42	29	0	0	0	0	10	29	0	27	0	0	141	0	0
6	0.2.24.1.2.7.1	unclassified_Carnobacteriaceae	02_Firmicutes	4944	0	0	40	9	0	0	2	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	2	663	1	1	0	4	0	3	0	7	0	0	11	0	7	3	0	0	0	0	3	0	10	0	0	0	0	0	0	6	4	3	0	7	0	2	0	0	0	2	0	9	0	0	0	7	1	0	3	0	4	0	2	0	45	3	0	0	0	0	0	0	14	2	8	0	1	2	4	0	0	0	4	6	2	0	1	4	7	0	0	8	0	0	148	0	11	0	12	2	18	0	45	0	2	1	5	11	3	0	3	0	394	0	1	0	0	4	0	0	12	0	0	2	0	5	13	3	2	10	0	2	9	0	1	0	7	4	4	2	0	50	2	0	0	0	15	43	2	0	3	0	0	4	0	184	2	0	1025	37	28	0	0	1	2	0	5	5	0	0	0	0	0	0	2	5	1	3	26	0	0	8	0	0	0	0	0	0	18	32	9	1	0	7	6	0	4	0	0	1	24	8	3	0	9	0	0	13	2	5	10	117	5	3	5	3	2	40	6	79	5	0	40	5	5	381	10	84	12	5	1	4	2	0	0	8	60	3	12	2	0	0	0	10	19	0	0	0	0	0	10	21	222	0	1	1	1	22	3	0	1	4	0	10	0	6	17	3	2	8	2	2	1	0	4	0	0	32	2	2	1	0	6	0	3	2	17	0	4	0	2	91	21	6	0	6	0	0	1	0	0	8	2	3	3	4	0	0	31	33	1	0	0	0	14	4	4	0	0	9	0	1	0	0	0	1	0	0	0	10	10	0	2	0	3	0	1	2	0	0	6	3	0	1	0	3	6	5	0	7	2	6	0	2	0	0	10	0	0	8	0	0
6	0.2.24.2.1.7.7	Peptoniphilus	02_Firmicutes	4641	0	0	6	0	2	0	3	0	1	2	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	8	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	32	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	133	0	0	0	0	0	22	0	0	2	0	0	0	0	0	0	0	0	0	0	9	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	407	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	596	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	58	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	1	734	0	0	0	0	0
6	0.2.24.3.1.1.12	Turicibacter	02_Firmicutes	2844	3	0	15	7	7	2	582	123	1	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	6	0	3	0	0	0	0	0	0	0	111	143	6	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	32	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	16	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	2	0	65	4	0	0	0	0	0	0	0	0	187	0	0	0	1	0	0	180	129	0	7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	111	0	0	29	8	0	0	39	0	0	17	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	0	2	1	2	0	0	0	2	0	0	0	6	0	47	25	17	7	14	0	0	10	18	0	0	0	1	1	3	1	0	0	0	0	5	0	0	0	0
6	0.2.24.2.1.7.1	Anaerococcus	02_Firmicutes	2499	0	0	1	0	3	6	0	0	1	1	0	0	0	0	0	0	3	184	0	0	0	2	0	0	0	2	0	393	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	3	0	3	0	11	0	0	0	399	4	0	3	0	0	0	0	0	0	0	0	0	183	0	0	119	0	0	0	0	0	10	0	0	0	0	0	0	3	0	0	0	0	4	0	27	18	5	0	0	0	512	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	4	354	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	39	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	49	3	0	0	0	0	0
6	0.2.24.2.1.16.5	Eubacterium	02_Firmicutes	2273	7	2	3	0	5	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	50	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	80	4	0	0	0	36	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	29	0	20	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	45	0	27	0	0	0	0	0	0	0	0	25	2	0	0	0	244	0	0	2	0	0	0	0	0	0	0	27	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	30	0	0	0	0	0	48	0	0	0	6	0	0	0	0	0	0	0	0	0	0	36	464	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	3	2	0	0	2	0	0	0	0	7	0	28	0	0	23	80	188	66	91	188	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	84	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	2	3	12	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
6	0.2.24.2.1.28.3	Anaerofilum	02_Firmicutes	2056	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	5	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0
6	0.2.24.2.5.1.1	unclassified_Clostridia	02_Firmicutes	1766	400	332	0	0	19	8	14	4	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	29	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	92	47	59	220	0	0	0	0	0	0	4	0	31	21	15	0	0	0	1	0	0	0	0	0	1	0	0	3	11	9	0	0	0	0	0	0	0
6	0.2.24.2.1.22.23	Robinsoniella	02_Firmicutes	1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	14	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	34	0	0	0	0	0	2	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
6	0.2.24.1.1.5.1	Gemella	02_Firmicutes	1642	0	0	42	8	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	12	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	4	0	0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	7	0	0	4	0	0	88	0	69	3	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	121	0	87	0	0	2	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	16	0	0	0	0	0	4	0	0	0	73	88	62	0	0	0	0	0	5	0	12	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	21	0	7	26	57	0	0	5	15	0	71	0	12	17	0	5	0	0	0	0	13	0	5	0	0	0	0	0	6	0	2	2	3	5	0	0	7	2	25	0	0	5	0	0	0	0	0	11	0	5	0	3	3	0	0	0	2	0	0	0	0	0	0	0	3	3	4	0	0	3	1	0	0	0	0	0	0	0	0	1	2	2	0	3	0	14	62	0	10	0	1	0	1	0	3	0	5	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	2	2	3	0	8	0	3	1	0	0	0	12	0	0	0	0	0
